split,image_id,image_path,width,height,label_path,num_objects,class_ids,annotation_format
valid,Naranjas_905_png.rf.7eef6aabee9c17a546d4333115e2a150.jpg,E:\project\orangefruitnet\valid\images\Naranjas_905_png.rf.7eef6aabee9c17a546d4333115e2a150.jpg,450,300,E:\project\orangefruitnet\valid\labels\Naranjas_905_png.rf.7eef6aabee9c17a546d4333115e2a150.txt,2,[2],YOLO
valid,Naranjas_907_png.rf.ae6970962403eaa387ffe1c5691845a2.jpg,E:\project\orangefruitnet\valid\images\Naranjas_907_png.rf.ae6970962403eaa387ffe1c5691845a2.jpg,450,300,E:\project\orangefruitnet\valid\labels\Naranjas_907_png.rf.ae6970962403eaa387ffe1c5691845a2.txt,4,[2],YOLO
valid,Naranjas_911_png.rf.b31ed68a946777dfeaa1395292cc1889.jpg,E:\project\orangefruitnet\valid\images\Naranjas_911_png.rf.b31ed68a946777dfeaa1395292cc1889.jpg,600,600,E:\project\orangefruitnet\valid\labels\Naranjas_911_png.rf.b31ed68a946777dfeaa1395292cc1889.txt,6,[2],YOLO
valid,Naranjas_918_png.rf.b5178e420f54003005f6378e15c940fa.jpg,E:\project\orangefruitnet\valid\images\Naranjas_918_png.rf.b5178e420f54003005f6378e15c940fa.jpg,450,300,E:\project\orangefruitnet\valid\labels\Naranjas_918_png.rf.b5178e420f54003005f6378e15c940fa.txt,1,[2],YOLO
valid,Naranjas_919_png.rf.96e96733d0ec0a0321a12efcf45cc113.jpg,E:\project\orangefruitnet\valid\images\Naranjas_919_png.rf.96e96733d0ec0a0321a12efcf45cc113.jpg,1000,1500,E:\project\orangefruitnet\valid\labels\Naranjas_919_png.rf.96e96733d0ec0a0321a12efcf45cc113.txt,1,[2],YOLO
valid,Naranjas_920_png.rf.f1914dda549af9a90e230870b0719eea.jpg,E:\project\orangefruitnet\valid\images\Naranjas_920_png.rf.f1914dda549af9a90e230870b0719eea.jpg,612,399,E:\project\orangefruitnet\valid\labels\Naranjas_920_png.rf.f1914dda549af9a90e230870b0719eea.txt,6,"[0, 2]",YOLO
valid,Naranjas_923_png.rf.c042e7a7338be7320f53de9ca7fb4290.jpg,E:\project\orangefruitnet\valid\images\Naranjas_923_png.rf.c042e7a7338be7320f53de9ca7fb4290.jpg,612,459,E:\project\orangefruitnet\valid\labels\Naranjas_923_png.rf.c042e7a7338be7320f53de9ca7fb4290.txt,1,[2],YOLO
valid,Naranjas_927_png.rf.cabecc90d08f30edda70a907d902e802.jpg,E:\project\orangefruitnet\valid\images\Naranjas_927_png.rf.cabecc90d08f30edda70a907d902e802.jpg,600,450,E:\project\orangefruitnet\valid\labels\Naranjas_927_png.rf.cabecc90d08f30edda70a907d902e802.txt,1,[2],YOLO
valid,Naranjas_928_png.rf.3f404275bd436f58bd7aba515d1c9575.jpg,E:\project\orangefruitnet\valid\images\Naranjas_928_png.rf.3f404275bd436f58bd7aba515d1c9575.jpg,509,339,E:\project\orangefruitnet\valid\labels\Naranjas_928_png.rf.3f404275bd436f58bd7aba515d1c9575.txt,9,[2],YOLO
valid,Naranjas_929_png.rf.7bdd04a95f70b668be1b16782b060d82.jpg,E:\project\orangefruitnet\valid\images\Naranjas_929_png.rf.7bdd04a95f70b668be1b16782b060d82.jpg,1000,667,E:\project\orangefruitnet\valid\labels\Naranjas_929_png.rf.7bdd04a95f70b668be1b16782b060d82.txt,2,[2],YOLO
valid,Naranjas_930_png.rf.f09a8dcf1d5b6e335289260819d52563.jpg,E:\project\orangefruitnet\valid\images\Naranjas_930_png.rf.f09a8dcf1d5b6e335289260819d52563.jpg,600,450,E:\project\orangefruitnet\valid\labels\Naranjas_930_png.rf.f09a8dcf1d5b6e335289260819d52563.txt,2,[2],YOLO
valid,Naranjas_931_png.rf.586191ce214eb4af077345faeab641df.jpg,E:\project\orangefruitnet\valid\images\Naranjas_931_png.rf.586191ce214eb4af077345faeab641df.jpg,440,600,E:\project\orangefruitnet\valid\labels\Naranjas_931_png.rf.586191ce214eb4af077345faeab641df.txt,4,[2],YOLO
valid,Naranjas_934_png.rf.b6a253902c5371a3621c5ef492449bf4.jpg,E:\project\orangefruitnet\valid\images\Naranjas_934_png.rf.b6a253902c5371a3621c5ef492449bf4.jpg,612,408,E:\project\orangefruitnet\valid\labels\Naranjas_934_png.rf.b6a253902c5371a3621c5ef492449bf4.txt,11,[2],YOLO
valid,Naranjas_937_png.rf.51e7a0400d46d4fc147e503a3dd0bad7.jpg,E:\project\orangefruitnet\valid\images\Naranjas_937_png.rf.51e7a0400d46d4fc147e503a3dd0bad7.jpg,1000,1500,E:\project\orangefruitnet\valid\labels\Naranjas_937_png.rf.51e7a0400d46d4fc147e503a3dd0bad7.txt,1,[2],YOLO
valid,Naranjas_938_png.rf.4a1fe450d18fd5451c29ac8eb1ae331c.jpg,E:\project\orangefruitnet\valid\images\Naranjas_938_png.rf.4a1fe450d18fd5451c29ac8eb1ae331c.jpg,1000,1250,E:\project\orangefruitnet\valid\labels\Naranjas_938_png.rf.4a1fe450d18fd5451c29ac8eb1ae331c.txt,2,[2],YOLO
valid,Naranjas_939_png.rf.675e5f07064d66e05d348463aa13f470.jpg,E:\project\orangefruitnet\valid\images\Naranjas_939_png.rf.675e5f07064d66e05d348463aa13f470.jpg,600,400,E:\project\orangefruitnet\valid\labels\Naranjas_939_png.rf.675e5f07064d66e05d348463aa13f470.txt,6,[2],YOLO
valid,Naranjas_940_png.rf.da14a271788a088fed48e613ca33f074.jpg,E:\project\orangefruitnet\valid\images\Naranjas_940_png.rf.da14a271788a088fed48e613ca33f074.jpg,1000,1500,E:\project\orangefruitnet\valid\labels\Naranjas_940_png.rf.da14a271788a088fed48e613ca33f074.txt,7,[2],YOLO
valid,Naranjas_941_png.rf.16b527d0a1755e4fd9be82d9b05b38d9.jpg,E:\project\orangefruitnet\valid\images\Naranjas_941_png.rf.16b527d0a1755e4fd9be82d9b05b38d9.jpg,1000,667,E:\project\orangefruitnet\valid\labels\Naranjas_941_png.rf.16b527d0a1755e4fd9be82d9b05b38d9.txt,5,"[1, 2]",YOLO
valid,Naranjas_942_png.rf.65ffe5a0008018b2e64a30d1a95a43a8.jpg,E:\project\orangefruitnet\valid\images\Naranjas_942_png.rf.65ffe5a0008018b2e64a30d1a95a43a8.jpg,1000,1500,E:\project\orangefruitnet\valid\labels\Naranjas_942_png.rf.65ffe5a0008018b2e64a30d1a95a43a8.txt,74,[2],YOLO
valid,Naranjas_946_png.rf.4f6bd407abce642d3001d8c81f1a4d46.jpg,E:\project\orangefruitnet\valid\images\Naranjas_946_png.rf.4f6bd407abce642d3001d8c81f1a4d46.jpg,510,340,E:\project\orangefruitnet\valid\labels\Naranjas_946_png.rf.4f6bd407abce642d3001d8c81f1a4d46.txt,12,[2],YOLO
valid,Naranjas_947_png.rf.79864152f3a281b9a142ed8d440149b3.jpg,E:\project\orangefruitnet\valid\images\Naranjas_947_png.rf.79864152f3a281b9a142ed8d440149b3.jpg,500,750,E:\project\orangefruitnet\valid\labels\Naranjas_947_png.rf.79864152f3a281b9a142ed8d440149b3.txt,11,[2],YOLO
valid,Naranjas_948_png.rf.26847bca3a35f9f1b3ba5d931e40842a.jpg,E:\project\orangefruitnet\valid\images\Naranjas_948_png.rf.26847bca3a35f9f1b3ba5d931e40842a.jpg,1000,667,E:\project\orangefruitnet\valid\labels\Naranjas_948_png.rf.26847bca3a35f9f1b3ba5d931e40842a.txt,7,[2],YOLO
valid,Naranjas_950_png.rf.a20bcf027715ff4ddce876a09596fef4.jpg,E:\project\orangefruitnet\valid\images\Naranjas_950_png.rf.a20bcf027715ff4ddce876a09596fef4.jpg,1000,667,E:\project\orangefruitnet\valid\labels\Naranjas_950_png.rf.a20bcf027715ff4ddce876a09596fef4.txt,2,[2],YOLO
valid,Naranjas_953_png.rf.290beebf70b8e5e60562a27be521076c.jpg,E:\project\orangefruitnet\valid\images\Naranjas_953_png.rf.290beebf70b8e5e60562a27be521076c.jpg,1000,667,E:\project\orangefruitnet\valid\labels\Naranjas_953_png.rf.290beebf70b8e5e60562a27be521076c.txt,7,[2],YOLO
valid,Naranjas_954_png.rf.15e8a35e9833fe1af4da6b8b477c38a1.jpg,E:\project\orangefruitnet\valid\images\Naranjas_954_png.rf.15e8a35e9833fe1af4da6b8b477c38a1.jpg,600,391,E:\project\orangefruitnet\valid\labels\Naranjas_954_png.rf.15e8a35e9833fe1af4da6b8b477c38a1.txt,6,[2],YOLO
valid,Naranjas_955_png.rf.49ec8d65f61a056156a4a1e54a0d066f.jpg,E:\project\orangefruitnet\valid\images\Naranjas_955_png.rf.49ec8d65f61a056156a4a1e54a0d066f.jpg,500,333,E:\project\orangefruitnet\valid\labels\Naranjas_955_png.rf.49ec8d65f61a056156a4a1e54a0d066f.txt,2,[2],YOLO
valid,Naranjas_956_png.rf.8650267558cb33f75b3e4837a00e6de7.jpg,E:\project\orangefruitnet\valid\images\Naranjas_956_png.rf.8650267558cb33f75b3e4837a00e6de7.jpg,600,398,E:\project\orangefruitnet\valid\labels\Naranjas_956_png.rf.8650267558cb33f75b3e4837a00e6de7.txt,23,"[1, 2]",YOLO
valid,Naranjas_959_png.rf.e42767461c87b2ad6982f3534bb9fa03.jpg,E:\project\orangefruitnet\valid\images\Naranjas_959_png.rf.e42767461c87b2ad6982f3534bb9fa03.jpg,509,339,E:\project\orangefruitnet\valid\labels\Naranjas_959_png.rf.e42767461c87b2ad6982f3534bb9fa03.txt,13,[2],YOLO
valid,Naranjas_962_png.rf.f9c2b0aa7628abd8cf462f0e41dc4582.jpg,E:\project\orangefruitnet\valid\images\Naranjas_962_png.rf.f9c2b0aa7628abd8cf462f0e41dc4582.jpg,1000,667,E:\project\orangefruitnet\valid\labels\Naranjas_962_png.rf.f9c2b0aa7628abd8cf462f0e41dc4582.txt,9,[2],YOLO
valid,Naranjas_963_png.rf.198e805823ed47e552f45c9358abf603.jpg,E:\project\orangefruitnet\valid\images\Naranjas_963_png.rf.198e805823ed47e552f45c9358abf603.jpg,1000,750,E:\project\orangefruitnet\valid\labels\Naranjas_963_png.rf.198e805823ed47e552f45c9358abf603.txt,8,[2],YOLO
valid,Naranjas_966_png.rf.6b35466767abfefe09f8675154038c27.jpg,E:\project\orangefruitnet\valid\images\Naranjas_966_png.rf.6b35466767abfefe09f8675154038c27.jpg,600,400,E:\project\orangefruitnet\valid\labels\Naranjas_966_png.rf.6b35466767abfefe09f8675154038c27.txt,7,"[0, 2]",YOLO
valid,Naranjas_967_png.rf.bfeb24a0ad944f1413ebd7b864b7b682.jpg,E:\project\orangefruitnet\valid\images\Naranjas_967_png.rf.bfeb24a0ad944f1413ebd7b864b7b682.jpg,1000,664,E:\project\orangefruitnet\valid\labels\Naranjas_967_png.rf.bfeb24a0ad944f1413ebd7b864b7b682.txt,20,[2],YOLO
valid,Naranjas_968_png.rf.88eb71f81975846e436c2591453759ea.jpg,E:\project\orangefruitnet\valid\images\Naranjas_968_png.rf.88eb71f81975846e436c2591453759ea.jpg,400,600,E:\project\orangefruitnet\valid\labels\Naranjas_968_png.rf.88eb71f81975846e436c2591453759ea.txt,7,[2],YOLO
valid,Naranjas_969_png.rf.bd68990ee815de91c9527a8e349149bd.jpg,E:\project\orangefruitnet\valid\images\Naranjas_969_png.rf.bd68990ee815de91c9527a8e349149bd.jpg,500,750,E:\project\orangefruitnet\valid\labels\Naranjas_969_png.rf.bd68990ee815de91c9527a8e349149bd.txt,11,[2],YOLO
valid,Naranjas_96_png.rf.84324db70102c93d1b08f05b403ce400.jpg,E:\project\orangefruitnet\valid\images\Naranjas_96_png.rf.84324db70102c93d1b08f05b403ce400.jpg,250,201,E:\project\orangefruitnet\valid\labels\Naranjas_96_png.rf.84324db70102c93d1b08f05b403ce400.txt,1,[0],YOLO
valid,Naranjas_970_png.rf.ad3445264f5561cd7b0e205dfb737e51.jpg,E:\project\orangefruitnet\valid\images\Naranjas_970_png.rf.ad3445264f5561cd7b0e205dfb737e51.jpg,509,339,E:\project\orangefruitnet\valid\labels\Naranjas_970_png.rf.ad3445264f5561cd7b0e205dfb737e51.txt,4,[2],YOLO
valid,Naranjas_972_png.rf.7ed53602e548b92413e779c60d1d4d30.jpg,E:\project\orangefruitnet\valid\images\Naranjas_972_png.rf.7ed53602e548b92413e779c60d1d4d30.jpg,1000,1500,E:\project\orangefruitnet\valid\labels\Naranjas_972_png.rf.7ed53602e548b92413e779c60d1d4d30.txt,15,[2],YOLO
valid,Naranjas_974_png.rf.12d476ff6979c3aec0698af793ed3ba8.jpg,E:\project\orangefruitnet\valid\images\Naranjas_974_png.rf.12d476ff6979c3aec0698af793ed3ba8.jpg,1000,800,E:\project\orangefruitnet\valid\labels\Naranjas_974_png.rf.12d476ff6979c3aec0698af793ed3ba8.txt,1,[2],YOLO
valid,Naranjas_977_png.rf.f3c365f696f7f2269f28037c81ed6a60.jpg,E:\project\orangefruitnet\valid\images\Naranjas_977_png.rf.f3c365f696f7f2269f28037c81ed6a60.jpg,500,750,E:\project\orangefruitnet\valid\labels\Naranjas_977_png.rf.f3c365f696f7f2269f28037c81ed6a60.txt,6,[2],YOLO
valid,Naranjas_978_png.rf.0d3cc5281d76ff1a3570f15d7ef42caa.jpg,E:\project\orangefruitnet\valid\images\Naranjas_978_png.rf.0d3cc5281d76ff1a3570f15d7ef42caa.jpg,509,339,E:\project\orangefruitnet\valid\labels\Naranjas_978_png.rf.0d3cc5281d76ff1a3570f15d7ef42caa.txt,16,[2],YOLO
valid,Naranjas_979_png.rf.aca7b4d1c16c0628509efee6a18c0c2a.jpg,E:\project\orangefruitnet\valid\images\Naranjas_979_png.rf.aca7b4d1c16c0628509efee6a18c0c2a.jpg,600,401,E:\project\orangefruitnet\valid\labels\Naranjas_979_png.rf.aca7b4d1c16c0628509efee6a18c0c2a.txt,1,[2],YOLO
valid,Naranjas_980_png.rf.f3b2bf662812ad416fba0b9ce600d52f.jpg,E:\project\orangefruitnet\valid\images\Naranjas_980_png.rf.f3b2bf662812ad416fba0b9ce600d52f.jpg,1000,750,E:\project\orangefruitnet\valid\labels\Naranjas_980_png.rf.f3b2bf662812ad416fba0b9ce600d52f.txt,14,[2],YOLO
valid,Naranjas_984_png.rf.0889a41f20beafe19e3540899a02042e.jpg,E:\project\orangefruitnet\valid\images\Naranjas_984_png.rf.0889a41f20beafe19e3540899a02042e.jpg,600,400,E:\project\orangefruitnet\valid\labels\Naranjas_984_png.rf.0889a41f20beafe19e3540899a02042e.txt,3,[2],YOLO
valid,Naranjas_986_png.rf.220fca36edb23a1dcd9c1f34b3f4f258.jpg,E:\project\orangefruitnet\valid\images\Naranjas_986_png.rf.220fca36edb23a1dcd9c1f34b3f4f258.jpg,500,750,E:\project\orangefruitnet\valid\labels\Naranjas_986_png.rf.220fca36edb23a1dcd9c1f34b3f4f258.txt,30,[2],YOLO
valid,Naranjas_987_png.rf.98da533ccbcb6193ce5d2c1295e340bd.jpg,E:\project\orangefruitnet\valid\images\Naranjas_987_png.rf.98da533ccbcb6193ce5d2c1295e340bd.jpg,600,338,E:\project\orangefruitnet\valid\labels\Naranjas_987_png.rf.98da533ccbcb6193ce5d2c1295e340bd.txt,13,[2],YOLO
valid,Naranjas_988_png.rf.611024e86d56410eda7389348e560c69.jpg,E:\project\orangefruitnet\valid\images\Naranjas_988_png.rf.611024e86d56410eda7389348e560c69.jpg,1000,1500,E:\project\orangefruitnet\valid\labels\Naranjas_988_png.rf.611024e86d56410eda7389348e560c69.txt,4,[2],YOLO
valid,Naranjas_990_png.rf.88a562c6001313fb85bede9f7cfe9e0c.jpg,E:\project\orangefruitnet\valid\images\Naranjas_990_png.rf.88a562c6001313fb85bede9f7cfe9e0c.jpg,600,400,E:\project\orangefruitnet\valid\labels\Naranjas_990_png.rf.88a562c6001313fb85bede9f7cfe9e0c.txt,44,[2],YOLO
valid,Naranjas_991_png.rf.9d0f1d31a2deaf2fb50ef8ef5941f297.jpg,E:\project\orangefruitnet\valid\images\Naranjas_991_png.rf.9d0f1d31a2deaf2fb50ef8ef5941f297.jpg,408,612,E:\project\orangefruitnet\valid\labels\Naranjas_991_png.rf.9d0f1d31a2deaf2fb50ef8ef5941f297.txt,10,[2],YOLO
valid,Naranjas_992_png.rf.1df2b9d0ab24aaa39813070a15cb9d68.jpg,E:\project\orangefruitnet\valid\images\Naranjas_992_png.rf.1df2b9d0ab24aaa39813070a15cb9d68.jpg,500,750,E:\project\orangefruitnet\valid\labels\Naranjas_992_png.rf.1df2b9d0ab24aaa39813070a15cb9d68.txt,7,[2],YOLO
valid,Naranjas_993_png.rf.a51550063badbf948fa54d7853c6f698.jpg,E:\project\orangefruitnet\valid\images\Naranjas_993_png.rf.a51550063badbf948fa54d7853c6f698.jpg,401,600,E:\project\orangefruitnet\valid\labels\Naranjas_993_png.rf.a51550063badbf948fa54d7853c6f698.txt,4,[2],YOLO
valid,Naranjas_995_png.rf.8fc64a8ab8896c347413d5381552ffa6.jpg,E:\project\orangefruitnet\valid\images\Naranjas_995_png.rf.8fc64a8ab8896c347413d5381552ffa6.jpg,500,344,E:\project\orangefruitnet\valid\labels\Naranjas_995_png.rf.8fc64a8ab8896c347413d5381552ffa6.txt,28,[2],YOLO
valid,Naranjas_997_png.rf.5c7c840ae3ebe7f1c0b993bc0896db46.jpg,E:\project\orangefruitnet\valid\images\Naranjas_997_png.rf.5c7c840ae3ebe7f1c0b993bc0896db46.jpg,1000,667,E:\project\orangefruitnet\valid\labels\Naranjas_997_png.rf.5c7c840ae3ebe7f1c0b993bc0896db46.txt,15,[2],YOLO
valid,Naranjas_999_png.rf.09246d7176e02e80490ff9d3a9a4e35d.jpg,E:\project\orangefruitnet\valid\images\Naranjas_999_png.rf.09246d7176e02e80490ff9d3a9a4e35d.jpg,400,600,E:\project\orangefruitnet\valid\labels\Naranjas_999_png.rf.09246d7176e02e80490ff9d3a9a4e35d.txt,21,[2],YOLO
valid,Naranjas_9_png.rf.540f4fbd5972c1da9c1cbda35282d7ee.jpg,E:\project\orangefruitnet\valid\images\Naranjas_9_png.rf.540f4fbd5972c1da9c1cbda35282d7ee.jpg,498,360,E:\project\orangefruitnet\valid\labels\Naranjas_9_png.rf.540f4fbd5972c1da9c1cbda35282d7ee.txt,4,"[0, 2]",YOLO
test,IMG_2011_JPG.rf.30a73d5ad8e1131f1b04b2d8cc8afc3b.jpg,E:\project\orangefruitnet\test\images\IMG_2011_JPG.rf.30a73d5ad8e1131f1b04b2d8cc8afc3b.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2011_JPG.rf.30a73d5ad8e1131f1b04b2d8cc8afc3b.txt,33,[1],YOLO
test,IMG_2014_JPG.rf.8f05953bb81050f5f9822f5c8f7910f2.jpg,E:\project\orangefruitnet\test\images\IMG_2014_JPG.rf.8f05953bb81050f5f9822f5c8f7910f2.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2014_JPG.rf.8f05953bb81050f5f9822f5c8f7910f2.txt,11,"[1, 2]",YOLO
test,IMG_2021_JPG.rf.15f979eb5338b50fbac643c4675c6b67.jpg,E:\project\orangefruitnet\test\images\IMG_2021_JPG.rf.15f979eb5338b50fbac643c4675c6b67.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2021_JPG.rf.15f979eb5338b50fbac643c4675c6b67.txt,8,[1],YOLO
test,IMG_2025_JPG.rf.0a9827cab612626b418528be116ea1f1.jpg,E:\project\orangefruitnet\test\images\IMG_2025_JPG.rf.0a9827cab612626b418528be116ea1f1.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2025_JPG.rf.0a9827cab612626b418528be116ea1f1.txt,38,"[1, 2]",YOLO
test,IMG_2026_JPG.rf.2d7cd2218e6a70c3551567180e0df99a.jpg,E:\project\orangefruitnet\test\images\IMG_2026_JPG.rf.2d7cd2218e6a70c3551567180e0df99a.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2026_JPG.rf.2d7cd2218e6a70c3551567180e0df99a.txt,15,"[1, 2]",YOLO
test,IMG_2027_JPG.rf.bc8ccda82d1f066a9695a4c380f1a96f.jpg,E:\project\orangefruitnet\test\images\IMG_2027_JPG.rf.bc8ccda82d1f066a9695a4c380f1a96f.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2027_JPG.rf.bc8ccda82d1f066a9695a4c380f1a96f.txt,14,"[1, 2]",YOLO
test,IMG_2030_JPG.rf.6983f8c0e5bb6d8418829513a148fb0f.jpg,E:\project\orangefruitnet\test\images\IMG_2030_JPG.rf.6983f8c0e5bb6d8418829513a148fb0f.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2030_JPG.rf.6983f8c0e5bb6d8418829513a148fb0f.txt,27,"[1, 2]",YOLO
test,IMG_2036_JPG.rf.bbc697261a3b3ea4e6e0cc6443e1e1a5.jpg,E:\project\orangefruitnet\test\images\IMG_2036_JPG.rf.bbc697261a3b3ea4e6e0cc6443e1e1a5.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2036_JPG.rf.bbc697261a3b3ea4e6e0cc6443e1e1a5.txt,19,[1],YOLO
test,IMG_2037_JPG.rf.6222b5ac1bc5068614412a93f8de6b33.jpg,E:\project\orangefruitnet\test\images\IMG_2037_JPG.rf.6222b5ac1bc5068614412a93f8de6b33.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2037_JPG.rf.6222b5ac1bc5068614412a93f8de6b33.txt,13,[1],YOLO
test,IMG_2039_JPG.rf.bc92564ec494dd1a706ba64e36325563.jpg,E:\project\orangefruitnet\test\images\IMG_2039_JPG.rf.bc92564ec494dd1a706ba64e36325563.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2039_JPG.rf.bc92564ec494dd1a706ba64e36325563.txt,8,[1],YOLO
test,IMG_2041_JPG.rf.c77802f299fe54cdaa9e6ba7cc5e9842.jpg,E:\project\orangefruitnet\test\images\IMG_2041_JPG.rf.c77802f299fe54cdaa9e6ba7cc5e9842.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2041_JPG.rf.c77802f299fe54cdaa9e6ba7cc5e9842.txt,5,[1],YOLO
test,IMG_2050_JPG.rf.e081fa670c548b50fbc066531abdfba5.jpg,E:\project\orangefruitnet\test\images\IMG_2050_JPG.rf.e081fa670c548b50fbc066531abdfba5.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2050_JPG.rf.e081fa670c548b50fbc066531abdfba5.txt,29,[1],YOLO
test,IMG_2056_JPG.rf.67a88fc04c83692e1b2619d8c4078dcc.jpg,E:\project\orangefruitnet\test\images\IMG_2056_JPG.rf.67a88fc04c83692e1b2619d8c4078dcc.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2056_JPG.rf.67a88fc04c83692e1b2619d8c4078dcc.txt,22,[1],YOLO
test,IMG_2058_JPG.rf.e610dda7ccbf7f2ba554ed9ad9df7e6a.jpg,E:\project\orangefruitnet\test\images\IMG_2058_JPG.rf.e610dda7ccbf7f2ba554ed9ad9df7e6a.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2058_JPG.rf.e610dda7ccbf7f2ba554ed9ad9df7e6a.txt,8,[1],YOLO
test,IMG_2064_JPG.rf.1c594d01bd29864bd48b2163b1b97e5e.jpg,E:\project\orangefruitnet\test\images\IMG_2064_JPG.rf.1c594d01bd29864bd48b2163b1b97e5e.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2064_JPG.rf.1c594d01bd29864bd48b2163b1b97e5e.txt,3,[1],YOLO
test,IMG_2067_JPG.rf.0cd858aa50d5fd91d4e14673be998f91.jpg,E:\project\orangefruitnet\test\images\IMG_2067_JPG.rf.0cd858aa50d5fd91d4e14673be998f91.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2067_JPG.rf.0cd858aa50d5fd91d4e14673be998f91.txt,7,[1],YOLO
test,IMG_2068_JPG.rf.e3b94e26d6ee3d01dad8df270b903b35.jpg,E:\project\orangefruitnet\test\images\IMG_2068_JPG.rf.e3b94e26d6ee3d01dad8df270b903b35.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2068_JPG.rf.e3b94e26d6ee3d01dad8df270b903b35.txt,3,[1],YOLO
test,IMG_2077_JPG.rf.d0c07a6c71fea0651e3c6bfcad5534a9.jpg,E:\project\orangefruitnet\test\images\IMG_2077_JPG.rf.d0c07a6c71fea0651e3c6bfcad5534a9.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2077_JPG.rf.d0c07a6c71fea0651e3c6bfcad5534a9.txt,7,[1],YOLO
test,IMG_2080_JPG.rf.762c0262500496ec2fa86498aac6bf82.jpg,E:\project\orangefruitnet\test\images\IMG_2080_JPG.rf.762c0262500496ec2fa86498aac6bf82.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2080_JPG.rf.762c0262500496ec2fa86498aac6bf82.txt,21,[1],YOLO
test,IMG_2084_JPG.rf.b7ffb74338a470d9e56663a09f0d0714.jpg,E:\project\orangefruitnet\test\images\IMG_2084_JPG.rf.b7ffb74338a470d9e56663a09f0d0714.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2084_JPG.rf.b7ffb74338a470d9e56663a09f0d0714.txt,13,[1],YOLO
test,IMG_2087_JPG.rf.1084c123cfa1361f11ab63a3a9961e90.jpg,E:\project\orangefruitnet\test\images\IMG_2087_JPG.rf.1084c123cfa1361f11ab63a3a9961e90.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2087_JPG.rf.1084c123cfa1361f11ab63a3a9961e90.txt,40,[1],YOLO
test,IMG_2088_JPG.rf.1bf02ffcd1cccb8d0d341f0e8603b20e.jpg,E:\project\orangefruitnet\test\images\IMG_2088_JPG.rf.1bf02ffcd1cccb8d0d341f0e8603b20e.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2088_JPG.rf.1bf02ffcd1cccb8d0d341f0e8603b20e.txt,21,"[1, 2]",YOLO
test,IMG_2089_JPG.rf.16bf8e875ac04a0c5f5fcb54db9aee50.jpg,E:\project\orangefruitnet\test\images\IMG_2089_JPG.rf.16bf8e875ac04a0c5f5fcb54db9aee50.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2089_JPG.rf.16bf8e875ac04a0c5f5fcb54db9aee50.txt,15,[1],YOLO
test,IMG_2095_JPG.rf.bc0d0693d9b2f78235c31d373803cf48.jpg,E:\project\orangefruitnet\test\images\IMG_2095_JPG.rf.bc0d0693d9b2f78235c31d373803cf48.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2095_JPG.rf.bc0d0693d9b2f78235c31d373803cf48.txt,17,"[1, 2]",YOLO
test,IMG_2096_JPG.rf.50e03ef9fbb55f86f4d9aefd828f2931.jpg,E:\project\orangefruitnet\test\images\IMG_2096_JPG.rf.50e03ef9fbb55f86f4d9aefd828f2931.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2096_JPG.rf.50e03ef9fbb55f86f4d9aefd828f2931.txt,12,[1],YOLO
test,IMG_2102_JPG.rf.6f18e12bbc9d2cf03e3a3791956ad497.jpg,E:\project\orangefruitnet\test\images\IMG_2102_JPG.rf.6f18e12bbc9d2cf03e3a3791956ad497.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2102_JPG.rf.6f18e12bbc9d2cf03e3a3791956ad497.txt,22,[1],YOLO
test,IMG_2104_JPG.rf.818234db1bb9c38a68a7e4f355c01b5f.jpg,E:\project\orangefruitnet\test\images\IMG_2104_JPG.rf.818234db1bb9c38a68a7e4f355c01b5f.jpg,6000,4000,E:\project\orangefruitnet\test\labels\IMG_2104_JPG.rf.818234db1bb9c38a68a7e4f355c01b5f.txt,13,[1],YOLO
